# This file contains the data of initial population
# of objectives = 1, # of constraints = 0, # of real_var = 2, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
2.750159e+01	9.224069e-01	1.729416e+00	0.000000e+00	74	1.000000e+14
8.832072e+01	-2.783259e+00	1.854575e+00	0.000000e+00	99	1.000000e+14
1.941697e+01	-9.276756e-01	-1.597361e+00	0.000000e+00	65	1.000000e+14
1.321880e+01	2.290367e+00	9.595451e-01	0.000000e+00	61	1.000000e+14
-8.345099e-02	-2.036505e-01	2.291936e-01	0.000000e+00	8	1.000000e+14
2.308967e+00	-1.772525e+00	-5.159885e-01	0.000000e+00	37	1.000000e+14
1.060560e+01	-7.520834e-01	-1.411060e+00	0.000000e+00	58	1.000000e+14
2.312269e+00	1.416780e+00	3.839885e-02	0.000000e+00	38	1.000000e+14
1.038883e+00	1.601460e+00	-1.072101e+00	0.000000e+00	25	1.000000e+14
-4.896586e-01	1.879798e-01	-4.065990e-01	0.000000e+00	6	1.000000e+14
1.312975e+00	-1.272882e+00	4.075852e-01	0.000000e+00	28	1.000000e+14
1.356407e+01	4.901879e-01	-1.550028e+00	0.000000e+00	62	1.000000e+14
3.180347e+00	1.901668e+00	7.390144e-01	0.000000e+00	43	1.000000e+14
1.029344e+00	-1.656513e+00	3.531511e-01	0.000000e+00	24	1.000000e+14
2.833995e-01	-1.477296e+00	9.114264e-01	0.000000e+00	13	1.000000e+14
6.696013e+00	-1.864405e+00	-1.168032e+00	0.000000e+00	51	1.000000e+14
7.893440e+00	-1.110365e+00	-1.276881e+00	0.000000e+00	56	1.000000e+14
6.011447e+00	1.927519e+00	1.093415e+00	0.000000e+00	50	1.000000e+14
8.034036e+01	-2.896829e+00	1.083376e+00	0.000000e+00	96	1.000000e+14
5.594711e+00	1.598433e+00	-1.338140e+00	0.000000e+00	49	1.000000e+14
2.783492e+00	1.498895e+00	8.793222e-01	0.000000e+00	40	1.000000e+14
2.303734e+00	1.242910e+00	4.569267e-01	0.000000e+00	36	1.000000e+14
2.516881e+01	2.118877e+00	-1.717607e+00	0.000000e+00	71	1.000000e+14
1.202247e+01	-2.052788e+00	-1.306701e+00	0.000000e+00	60	1.000000e+14
7.669746e+00	1.655276e+00	1.251483e+00	0.000000e+00	55	1.000000e+14
2.086519e+01	-2.477172e+00	4.210869e-01	0.000000e+00	69	1.000000e+14
4.572855e-02	1.126827e-01	5.131599e-02	0.000000e+00	11	1.000000e+14
-4.398643e-01	-3.255450e-01	4.696593e-01	0.000000e+00	7	1.000000e+14
1.161202e+01	2.132062e+00	-1.430437e+00	0.000000e+00	59	1.000000e+14
1.967718e+01	4.322016e-01	-1.666141e+00	0.000000e+00	66	1.000000e+14
4.608820e+01	-2.334697e+00	1.893923e+00	0.000000e+00	86	1.000000e+14
4.031438e+00	-1.196440e+00	1.229930e+00	0.000000e+00	46	1.000000e+14
-1.006777e+00	-9.150828e-02	6.554046e-01	0.000000e+00	1	1.000000e+14
-6.041026e-02	1.562527e+00	-8.236446e-01	0.000000e+00	9	1.000000e+14
7.211594e-01	9.931898e-01	-5.930757e-01	0.000000e+00	19	1.000000e+14
8.446931e-01	5.615121e-01	-1.756183e-01	0.000000e+00	20	1.000000e+14
3.939418e-01	1.310755e+00	-7.551512e-01	0.000000e+00	16	1.000000e+14
2.033124e+01	1.095488e+00	-1.667537e+00	0.000000e+00	67	1.000000e+14
3.306569e+01	-2.586786e+00	-3.147678e-01	0.000000e+00	82	1.000000e+14
2.695099e+01	-7.727869e-01	-1.730645e+00	0.000000e+00	73	1.000000e+14
1.747584e+00	-7.885742e-01	-2.164114e-01	0.000000e+00	30	1.000000e+14
2.088188e+00	1.090502e+00	5.775679e-01	0.000000e+00	32	1.000000e+14
3.021763e+01	-2.529708e+00	-1.061955e+00	0.000000e+00	77	1.000000e+14
8.733034e+01	-2.913924e+00	-5.068108e-01	0.000000e+00	98	1.000000e+14
1.778533e+01	-9.809724e-01	-1.561989e+00	0.000000e+00	64	1.000000e+14
2.315232e+00	-1.459356e+00	-9.297942e-02	0.000000e+00	39	1.000000e+14
